 load, slew_d, slew_clk, process, voltage, temperature, skew_d, setup_skew, hold_skew, ckq_delay, D, Q, D_Q_comparision
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,0.0,1e-11,4e-11,2.77e-10,1.391354e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,0.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,1.123067e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,125.0,-3e-11,8e-11,2.37e-10,1.799755e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,125.0,-2e-11,7e-11,2.47e-10,1.816939e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,125.0,-1e-11,6e-11,2.57e-10,1.885376e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,125.0,0.0,5e-11,2.67e-10,0,1.000000e+00,1.849653e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,125.0,1e-11,4e-11,2.77e-10,0,1.000000e+00,9.098022e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.000000,125.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,7.860302e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,0.0,-3e-11,8e-11,2.55e-10,8.322717e-11,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,0.0,-2e-11,7e-11,2.65e-10,8.31714e-11,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,0.0,-1e-11,6e-11,2.75e-10,8.323121e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,0.0,0.0,5e-11,2.85e-10,8.321428e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,0.0,1e-11,4e-11,2.95e-10,8.321095e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,0.0,2e-11,3e-11,3.05e-10,8.32475e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,125.0,-3e-11,8e-11,2.55e-10,1.066678e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,125.0,-2e-11,7e-11,2.65e-10,1.06678e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,125.0,-1e-11,6e-11,2.75e-10,1.067188e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,125.0,0.0,5e-11,2.85e-10,1.06811e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,125.0,1e-11,4e-11,2.95e-10,1.073701e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,tt,1.400000,125.0,2e-11,3e-11,3.05e-10,1.143045e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,0.0,-3e-11,8e-11,2.37e-10,1.621713e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,0.0,-2e-11,7e-11,2.47e-10,1.623877e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,0.0,-1e-11,6e-11,2.57e-10,1.641171e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,0.0,0.0,5e-11,2.67e-10,1.788548e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,0.0,1e-11,4e-11,2.77e-10,0,1.000000e+00,1.072111e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,0.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,7.077232e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,125.0,-3e-11,8e-11,2.37e-10,2.291022e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,125.0,-2e-11,7e-11,2.47e-10,2.703765e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,125.0,-1e-11,6e-11,2.57e-10,0,1.000000e+00,1.166163e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,125.0,0.0,5e-11,2.67e-10,0,1.000000e+00,6.757269e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,125.0,1e-11,4e-11,2.77e-10,0,1.000000e+00,6.490043e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.000000,125.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,6.571419e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,0.0,-3e-11,8e-11,2.55e-10,9.386257e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,0.0,-2e-11,7e-11,2.65e-10,9.378733e-11,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,0.0,-1e-11,6e-11,2.75e-10,9.388999e-11,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,0.0,0.0,5e-11,2.85e-10,9.386423e-11,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,0.0,1e-11,4e-11,2.95e-10,9.385653e-11,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,0.0,2e-11,3e-11,3.05e-10,9.425422e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,125.0,-3e-11,8e-11,2.55e-10,1.187889e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,125.0,-2e-11,7e-11,2.65e-10,1.1883e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,125.0,-1e-11,6e-11,2.75e-10,1.189446e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,125.0,0.0,5e-11,2.85e-10,1.192146e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,125.0,1e-11,4e-11,2.95e-10,1.213519e-10,1.400000e+00,1.400002e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ss,1.400000,125.0,2e-11,3e-11,3.05e-10,0,1.400000e+00,2.276166e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,0.0,-3e-11,8e-11,2.37e-10,1.11066e-10,1.000000e+00,1.000000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,0.0,-2e-11,7e-11,2.47e-10,1.111702e-10,1.000000e+00,1.000001e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,0.0,-1e-11,6e-11,2.57e-10,1.112447e-10,1.000000e+00,1.000000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,0.0,0.0,5e-11,2.67e-10,1.111873e-10,1.000000e+00,1.000000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,0.0,1e-11,4e-11,2.77e-10,1.115408e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,0.0,2e-11,3e-11,2.87e-10,1.236799e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,125.0,-3e-11,8e-11,2.37e-10,1.527627e-10,1.000000e+00,9.999985e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,125.0,-2e-11,7e-11,2.47e-10,1.530752e-10,1.000000e+00,9.999985e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,125.0,-1e-11,6e-11,2.57e-10,1.540175e-10,1.000000e+00,9.999985e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,125.0,0.0,5e-11,2.67e-10,1.582979e-10,1.000000e+00,9.999985e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,125.0,1e-11,4e-11,2.77e-10,0,1.000000e+00,2.155179e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.000000,125.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,9.382829e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,0.0,-3e-11,8e-11,2.55e-10,7.497101e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,0.0,-2e-11,7e-11,2.65e-10,7.496004e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,0.0,-1e-11,6e-11,2.75e-10,7.497703e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,0.0,0.0,5e-11,2.85e-10,7.499474e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,0.0,1e-11,4e-11,2.95e-10,7.494707e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,0.0,2e-11,3e-11,3.05e-10,7.494916e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,125.0,-3e-11,8e-11,2.55e-10,9.743433e-11,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,125.0,-2e-11,7e-11,2.65e-10,9.74439e-11,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,125.0,-1e-11,6e-11,2.75e-10,9.743971e-11,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,125.0,0.0,5e-11,2.85e-10,9.746849e-11,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,125.0,1e-11,4e-11,2.95e-10,9.770892e-11,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,ff,1.400000,125.0,2e-11,3e-11,3.05e-10,9.965875e-11,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,0.0,-3e-11,8e-11,2.37e-10,1.343438e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,0.0,-2e-11,7e-11,2.47e-10,1.344466e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,0.0,-1e-11,6e-11,2.57e-10,1.34506e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,0.0,0.0,5e-11,2.67e-10,1.358884e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,0.0,1e-11,4e-11,2.77e-10,1.697334e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,0.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,8.399923e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,125.0,-3e-11,8e-11,2.37e-10,1.835805e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,125.0,-2e-11,7e-11,2.47e-10,1.883218e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,125.0,-1e-11,6e-11,2.57e-10,2.186409e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,125.0,0.0,5e-11,2.67e-10,0,1.000000e+00,1.221877e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,125.0,1e-11,4e-11,2.77e-10,0,1.000000e+00,7.774197e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.000000,125.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,7.548850e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,0.0,-3e-11,8e-11,2.55e-10,8.560753e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,0.0,-2e-11,7e-11,2.65e-10,8.560148e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,0.0,-1e-11,6e-11,2.75e-10,8.558897e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,0.0,0.0,5e-11,2.85e-10,8.557962e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,0.0,1e-11,4e-11,2.95e-10,8.555728e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,0.0,2e-11,3e-11,3.05e-10,8.56568e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,125.0,-3e-11,8e-11,2.55e-10,1.09265e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,125.0,-2e-11,7e-11,2.65e-10,1.092617e-10,1.400000e+00,1.400002e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,125.0,-1e-11,6e-11,2.75e-10,1.092954e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,125.0,0.0,5e-11,2.85e-10,1.094714e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,125.0,1e-11,4e-11,2.95e-10,1.103091e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,sf,1.400000,125.0,2e-11,3e-11,3.05e-10,1.238108e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,0.0,-3e-11,8e-11,2.37e-10,1.340168e-10,1.000000e+00,1.000001e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,0.0,-2e-11,7e-11,2.47e-10,1.341021e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,0.0,-1e-11,6e-11,2.57e-10,1.339908e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,0.0,0.0,5e-11,2.67e-10,1.340501e-10,1.000000e+00,1.000000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,0.0,1e-11,4e-11,2.77e-10,1.370005e-10,1.000000e+00,1.000000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,0.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,1.817752e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,125.0,-3e-11,8e-11,2.37e-10,1.829942e-10,1.000000e+00,9.999992e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,125.0,-2e-11,7e-11,2.47e-10,1.840539e-10,1.000000e+00,9.999992e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,125.0,-1e-11,6e-11,2.57e-10,1.876918e-10,1.000000e+00,9.999992e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,125.0,0.0,5e-11,2.67e-10,2.046898e-10,1.000000e+00,9.999992e-01,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,125.0,1e-11,4e-11,2.77e-10,0,1.000000e+00,1.330503e-04,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.000000,125.0,2e-11,3e-11,2.87e-10,0,1.000000e+00,8.040620e-05,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,0.0,-3e-11,8e-11,2.55e-10,8.177047e-11,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,0.0,-2e-11,7e-11,2.65e-10,8.173223e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,0.0,-1e-11,6e-11,2.75e-10,8.178202e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,0.0,0.0,5e-11,2.85e-10,8.179352e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,0.0,1e-11,4e-11,2.95e-10,8.177729e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,0.0,2e-11,3e-11,3.05e-10,8.177804e-11,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,125.0,-3e-11,8e-11,2.55e-10,1.057415e-10,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,125.0,-2e-11,7e-11,2.65e-10,1.057445e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,125.0,-1e-11,6e-11,2.75e-10,1.057803e-10,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,125.0,0.0,5e-11,2.85e-10,1.058543e-10,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,125.0,1e-11,4e-11,2.95e-10,1.063086e-10,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,9.000000e-11,fs,1.400000,125.0,2e-11,3e-11,3.05e-10,1.110583e-10,1.400000e+00,1.399999e+00,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,0.0,-3e-11,1.43e-10,1.74e-10,2.007657e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,0.0,-2e-11,1.33e-10,1.84e-10,2.008148e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,0.0,-1e-11,1.23e-10,1.94e-10,2.00644e-10,1.000000e+00,1.000010e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,0.0,0.0,1.13e-10,2.04e-10,2.005904e-10,1.000000e+00,1.000006e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,0.0,1e-11,1.03e-10,2.14e-10,2.008517e-10,1.000000e+00,1.000003e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,0.0,2e-11,9.3e-11,2.24e-10,2.00912e-10,1.000000e+00,1.000001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,125.0,-3e-11,1.43e-10,1.74e-10,2.486266e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,125.0,-2e-11,1.33e-10,1.84e-10,2.48659e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,125.0,-1e-11,1.23e-10,1.94e-10,2.487181e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,125.0,0.0,1.13e-10,2.04e-10,2.487695e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,125.0,1e-11,1.03e-10,2.14e-10,2.488546e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.000000,125.0,2e-11,9.3e-11,2.24e-10,2.48799e-10,1.000000e+00,9.999997e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,0.0,-3e-11,1.25e-10,2.1e-10,1.423105e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,0.0,-2e-11,1.15e-10,2.2e-10,1.422411e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,0.0,-1e-11,1.05e-10,2.3e-10,1.423484e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,0.0,0.0,9.5e-11,2.4e-10,1.423332e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,0.0,1e-11,8.5e-11,2.5e-10,1.423517e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,0.0,2e-11,7.5e-11,2.6e-10,1.423253e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,125.0,-3e-11,1.25e-10,2.1e-10,1.695695e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,125.0,-2e-11,1.15e-10,2.2e-10,1.696258e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,125.0,-1e-11,1.05e-10,2.3e-10,1.695819e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,125.0,0.0,9.5e-11,2.4e-10,1.694899e-10,1.400000e+00,1.400002e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,125.0,1e-11,8.5e-11,2.5e-10,1.695232e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,tt,1.400000,125.0,2e-11,7.5e-11,2.6e-10,1.695667e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,0.0,-3e-11,1.43e-10,1.74e-10,2.437402e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,0.0,-2e-11,1.33e-10,1.84e-10,2.436147e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,0.0,-1e-11,1.23e-10,1.94e-10,2.437186e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,0.0,0.0,1.13e-10,2.04e-10,2.437881e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,0.0,1e-11,1.03e-10,2.14e-10,2.439741e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,0.0,2e-11,9.3e-11,2.24e-10,2.440383e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,125.0,-3e-11,1.43e-10,1.74e-10,2.983208e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,125.0,-2e-11,1.33e-10,1.84e-10,2.986385e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,125.0,-1e-11,1.23e-10,1.94e-10,2.988695e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,125.0,0.0,1.13e-10,2.04e-10,2.988959e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,125.0,1e-11,1.03e-10,2.14e-10,2.986512e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.000000,125.0,2e-11,9.3e-11,2.24e-10,2.988413e-10,1.000000e+00,9.999999e-01,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,0.0,-3e-11,1.25e-10,2.1e-10,1.596668e-10,1.400000e+00,1.400002e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,0.0,-2e-11,1.15e-10,2.2e-10,1.595455e-10,1.400000e+00,1.400002e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,0.0,-1e-11,1.05e-10,2.3e-10,1.597003e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,0.0,0.0,9.5e-11,2.4e-10,1.59659e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,0.0,1e-11,8.5e-11,2.5e-10,1.595871e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,0.0,2e-11,7.5e-11,2.6e-10,1.596347e-10,1.400000e+00,1.400002e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,125.0,-3e-11,1.25e-10,2.1e-10,1.880985e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,125.0,-2e-11,1.15e-10,2.2e-10,1.881178e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,125.0,-1e-11,1.05e-10,2.3e-10,1.88085e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,125.0,0.0,9.5e-11,2.4e-10,1.881159e-10,1.400000e+00,1.400000e+00,mismatch 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,125.0,1e-11,8.5e-11,2.5e-10,1.880629e-10,1.400000e+00,1.400001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ss,1.400000,125.0,2e-11,7.5e-11,2.6e-10,1.880863e-10,1.400000e+00,1.400000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ff,1.000000,0.0,-3e-11,1.43e-10,1.74e-10,1.668266e-10,1.000000e+00,1.000007e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ff,1.000000,0.0,-2e-11,1.33e-10,1.84e-10,1.668297e-10,1.000000e+00,1.000000e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ff,1.000000,0.0,-1e-11,1.23e-10,1.94e-10,1.66696e-10,1.000000e+00,1.000002e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ff,1.000000,0.0,0.0,1.13e-10,2.04e-10,1.668577e-10,1.000000e+00,1.000001e+00,match 
1.000000e-14,9.000000e-11,2.700000e-10,ff,1.000000,0.0,1e-11,1.03e-10,2.14e-10,1.668344e-10,1.000000e+00,1.000001e+00,match 
