ckq_delay
1.497633e-10
2.140229e-10
2.634372e-10
0
2.633632e-10
1.661966e-10
6.193825e-10
1.591237e-10
0
0
0
1.284363e-10
1.303451e-10
2.0144e-10
3.346359e-10
4.971474e-10
0
1.423241e-10
0
1.494047e-10
4.497465e-11
8.307492e-10
0
0
0
0
0
1.745393e-10
1.680482e-10
0
8.32475e-11
6.415864e-10
2.945798e-10
0
2.418947e-10
1.340758e-10
3.469059e-10
1.807304e-10
2.468838e-10
1.35731e-10
0
4.537687e-10
2.845102e-10
0
8.177729e-11
3.49428e-10
0
1.094095e-09
1.578144e-10
1.633476e-10
0
9.139262e-11
0
2.502455e-10
7.304684e-11
1.135107e-10
1.186597e-10
0
1.738248e-10
2.53109e-10
3.187944e-10
1.784299e-10
1.740554e-10
0
9.743971e-11
0
9.090082e-11
1.892032e-10
1.433864e-10
2.043434e-10
4.439826e-10
0
0
1.689512e-10
0
0
1.626105e-10
0
1.303871e-10
3.298025e-10
3.722095e-10
0
0
2.796612e-10
1.024553e-10
8.176684e-11
4.398148e-10
0
0
0
2.689618e-10
1.024549e-10
0
1.547576e-10
0
0
0
3.297153e-10
1.595455e-10
4.289058e-10
1.146473e-10
2.105442e-10
8.794268e-11
0
0
5.498151e-10
8.56568e-11
3.653647e-10
1.703029e-10
0
0
8.99093e-11
0
1.290169e-10
3.982097e-10
2.41459e-10
1.092463e-10
1.9395e-10
0
0
2.770509e-10
1.497251e-10
6.29825e-10
1.10777e-10
1.276431e-10
2.054516e-10
0
0
0
0
2.448788e-10
8.992967e-11
0
0
1.27635e-10
6.383817e-10
1.540175e-10
1.527627e-10
2.529839e-10
0
3.308988e-10
2.098958e-10
9.385307e-11
2.936474e-10
6.496427e-10
1.594906e-10
2.437881e-10
0
0
1.066763e-10
0
8.096086e-11
1.304085e-10
1.56238e-10
1.212719e-10
6.419845e-10
0
0
0
0
0
1.212333e-10
3.052318e-10
2.615489e-10
0
0
0
1.251389e-10
0
0
1.339123e-10
8.222424e-11
0
6.199028e-10
0
0
1.092895e-10
1.790484e-10
4.648616e-10
2.341447e-10
3.108398e-10
0
1.799295e-10
0
4.63232e-10
1.486095e-10
0
0
2.170922e-10
0
0
1.695626e-10
0
0
0
2.245293e-10
0
0
0
3.190369e-10
0
0
0
0
1.120709e-10
8.321095e-11
1.452428e-10
1.062926e-10
1.102553e-09
2.012807e-10
1.760616e-10
1.59659e-10
1.635795e-10
